Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	fly_section_ID	fly_ID	section_ID
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	396.91	528.55	8.6272	14.6759	0.5033	5.8	2.6625	0.8912	5.2143	146	5.1089	18	0	18	60.9643	1707	17.0304	89	31	58	4.7143	132	5.2413	18	0	18	106.2709	40.3711	0.8194	15.8907	8.5136	0.8509	0.9522	2.367	18	0	25.0735	15.8086	89	9	0.4963	2.1919	18	0	0.4631	1.0075	5	0	20.9549	9.0013	58	9	0.0123	0.1429	2	0	0.0931	4	34.2556	32.4351	67.4889	4.6633	129.7183	265.0893	-44.5	178.20999999999998	183.68193732645568	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	421.15	527.02	6.2743	9.0457	0.9636	3.1317	2.3244	0.6842	9.4444	170	2.4064	14	5	9	51.1111	920	3.3058	56	42	14	0.1667	3	0.7071	3	0	3	120.7802	39.0917	0.9932	12.8401	11.8981	0.1869	5.3548	4.1629	16	0	34.7258	9.3842	56	18	0.071	0.3792	3	0	5.1027	4.1189	16	0	33.7158	8.6742	53	18	0.0651	0.3506	3	0	0.0469	4	35.1709	35.4346	44.5815	25.2329	288.0697	558.5268	-20.260000000000048	176.68	177.83781937484503	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	356.25	528.43	29.8029	27.3157	0.5019	9.689	4.3654	0.9144	2.9103	227	2.8567	11	0	11	69.6538	5433	14.7074	105	46	59	1.4487	113	2.5769	11	0	11	217.2475	54.3778	0.9233	19.3394	13.1505	0.6967	3.1009	4.0266	20	0	41.5297	15.6403	105	12	0.2685	1.1964	11	0	3.1321	4.1885	20	0	36.9308	9.9451	75	12	0.0755	0.5712	10	0	0.1307	5	59.3543	50.786	106.6298	37.37	756.754	2054.5513	-85.16000000000003	178.08999999999997	197.40383405597774	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	286.9	532.91	12.1564	14.1502	0.7629	5.7994	2.8762	0.8571	10.7941	367	2.7279	16	6	10	54.4118	1850	6.6748	68	41	27	0.3529	12	1.0977	5	0	5	107.0552	41.0421	0.7987	15.5205	9.231	0.8088	5.3236	4.3514	16	0	34.0073	14.8152	68	4	0.1418	0.565	5	0	4.5519	3.9695	16	0	31.1286	13.3099	60	4	0.112	0.4377	3	0	0.1093	2	71.6008	71.6008	137.5634	5.6381	254.0473	254.0473	-154.51000000000005	182.57	239.17597078301995	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	296.34	534.02	19.9993	18.9454	0.7002	7.0326	3.8087	0.8782	7.5965	433	3.2834	13	0	13	52.3333	2983	4.1805	59	42	17	0.1228	7	0.4255	2	0	2	129.4073	42.0021	0.9218	14.4037	11.625	0.5004	3.491	3.6314	14	0	32.3102	13.4996	59	7	0.0813	0.3918	4	0	2.64	3.0812	14	0	28.16	10.7651	53	7	0.0727	0.3847	4	0	0.1583	5	96.97	106.6205	168.3713	5.6381	2489.5576	6971.7896	-145.07000000000005	183.68	234.05906797216812	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	491.43	535.3	68.233	34.8526	0.7059	12.9262	8.3841	0.7721	11.8056	2125	4.1644	21	3	18	62.9722	11335	7.0326	79	44	35	0.3389	61	0.9405	5	0	5	236.8546	59.3176	0.8459	20.7931	17.2234	0.4764	5.2323	5.4803	21	0	36.9374	21.3167	79	1	0.1631	0.601	5	0	2.4614	3.0796	17	0	25.9625	14.7815	67	1	0.089	0.3514	3	0	0.2971	5	83.9654	105.846	140.8685	9.8634	1828.4131	5858.3184	50.01999999999998	184.95999999999998	191.604284920771	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	478.46	539.72	61.9587	33.4302	0.6967	11.7217	8.9974	0.5486	13.681	2230	4.9425	26	3	23	65.1104	10613	7.1699	83	47	36	0.6442	105	1.6012	8	0	8	217.2475	57.9726	0.8123	21.7037	14.26	0.7165	5.6187	6.5947	26	0	35.9622	23.4676	83	2	0.2536	0.9673	8	0	2.2748	3.6388	24	0	23.8728	16.0833	73	2	0.0916	0.4186	3	0	0.2846	2	13.5816	13.5816	17.2997	9.8634	29.1745	29.1745	37.049999999999955	189.38000000000005	192.97017101096225	75_17	75	17
75C_6_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	462.37	537.73	16.8622	18.258	0.6357	7.4661	2.9806	0.9262	5.6875	273	6.1615	22	0	22	92.3333	4432	22.3343	133	47	86	5.2292	251	6.2713	22	0	22	174.1117	47.9447	0.9518	16.8218	12.4311	0.6569	1.5506	2.9117	22	0	34.9573	23.3514	133	14	0.5865	2.608	22	0	1.0504	1.6353	8	0	28.0202	10.2422	73	14	0.0252	0.1722	2	0	0.0967	7	73.1875	67.4889	168.3713	17.2997	988.7407	3638.2515	20.95999999999998	187.39000000000004	188.5585683547688	75_17	75	17
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	448.69	140.05	23.5286	19.3653	0.7884	7.2517	4.6179	0.7461	2.4688	158	1.1264	6	0	6	63.3438	4054	5.5784	70	48	22	0.8594	55	0.8332	3	0	3	194.5032	50.4013	0.9622	17.0952	14.2345	0.5309	2.994	1.4163	14	0	49.1875	11.3165	78	27	0.4415	0.8719	13	0	3.0718	1.4392	14	0	47.0903	10.4099	78	27	0.3796	0.8613	13	0	0.1228	4	196.6559	137.5273	447.1633	64.4057	4002.3101	7547.0552	40.94999999999999	-190.92000000000002	195.26225672156923	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	634.23	141.94	20.3915	19.1743	0.697	6.9849	4.5991	0.7668	2.7069	157	3.3351	17	0	17	62.1379	3604	19.0101	99	27	72	2.931	170	3.3762	17	0	17	184.3074	49.1917	0.9571	16.5968	13.7767	0.5036	2.431	2.0135	17	0	21.8153	18.7894	99	5	0.4119	1.5243	17	0	2.3923	1.7533	11	0	16.1525	9.5764	58	5	0.0581	0.2342	1	0	0.1139	6	98.3717	72.5927	204.1726	24.7154	807.8345	1594.6028	226.49	-189.03000000000003	295.00857784139095	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	536.0	158.23	23.5286	25.9555	0.4389	10.7727	3.8822	0.9522	3.7059	252	3.3281	18	0	18	59.5588	4050	12.9884	98	39	59	2.5	170	3.6097	18	0	18	207.0517	53.5949	0.9058	19.966	12.5243	0.765	2.2628	1.6205	18	0	29.794	18.4841	98	5	0.5595	1.5933	18	0	2.0499	1.0235	7	0	25.4035	14.7415	63	5	0.2733	0.6143	5	0	0.1178	6	68.1863	82.8952	115.8831	12.9121	1013.4811	2865.272	128.26	-172.74000000000004	215.15049430573012	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	612.3	163.34	12.1564	14.4601	0.7306	5.6091	3.0583	0.8771	9.6364	318	9.3769	39	0	39	95.6364	3156	28.8269	148	48	100	10.4848	346	9.8872	42	0	42	152.1517	44.3305	0.9729	15.1565	12.4451	0.5447	2.1825	3.6862	39	0	26.2596	26.2417	148	5	0.982	4.0699	42	0	1.4916	1.1321	5	0	19.8287	13.7419	86	5	0.1011	0.3454	2	0	0.0804	7	42.158	30.6205	76.2724	15.8764	353.6085	877.343	204.55999999999995	-167.63000000000002	264.4704340753423	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	628.66	165.17	14.9015	16.2699	0.7074	6.6803	3.2739	0.8487	3.9767	171	2.9959	17	0	17	41.7442	1795	6.6192	65	27	38	1.9302	83	2.8569	17	0	17	149.7988	44.9055	0.9335	15.3717	13.0015	0.4213	3.8433	2.2632	17	0	23.1723	9.0471	65	10	0.2794	1.1612	17	0	3.8265	2.158	11	0	20.8235	6.1254	47	10	0.0706	0.3448	4	0	0.0986	5	18.6327	18.2586	24.7154	12.5709	86.8318	195.3053	220.91999999999996	-165.80000000000004	276.2160140180145	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	545.94	166.74	11.7643	13.8731	0.7681	5.5317	2.8086	0.8625	3.125	100	1.5811	6	0	6	58.6562	1877	10.0695	78	42	36	1.375	44	1.8622	7	0	7	83.5266	37.4523	0.7483	14.4771	8.5336	0.8163	2.682	1.1366	6	0	34.7005	14.7422	78	10	0.5161	0.9818	7	0	2.6054	1.0273	5	0	30.5568	10.9989	62	10	0.3676	0.6299	4	0	0.1317	3	28.2373	12.9121	67.9405	3.8593	165.8228	354.2079	138.20000000000005	-164.23000000000002	214.64093947800365	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	542.09	173.23	10.98	17.2337	0.4646	5.9664	3.3926	0.8561	6.3143	221	6.5922	30	0	30	64.9429	2273	12.9704	95	41	54	5.6857	199	6.9315	30	0	30	117.2509	43.7586	0.7695	16.546	8.8725	0.8643	2.7774	2.8414	30	0	35.3621	12.9349	95	22	0.9236	3.0217	30	0	2.312	1.3018	9	0	31.4699	6.0869	62	22	0.297	0.885	9	0	0.0956	6	60.4072	72.0232	118.4476	3.8593	1053.0911	3731.0725	134.35000000000002	-157.74000000000004	207.19997611003728	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	621.7	175.53	27.8422	24.7218	0.5725	9.3749	4.5579	0.8954	5.1733	388	5.2205	23	0	23	95.8133	7186	25.953	151	42	109	5.68	426	5.6787	23	0	23	140.3874	46.5328	0.8147	17.5753	11.8837	0.7555	3.2576	3.1407	23	0	41.759	33.3359	151	7	1.3601	3.4412	23	0	2.7552	2.0407	8	0	27.5839	16.0713	86	7	0.2273	0.6219	4	0	0.1981	4	10.9944	10.6344	16.3657	6.3432	54.9575	93.2385	213.96000000000004	-155.44000000000003	264.46261588360653	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	615.99	183.06	10.5879	11.7766	0.9594	4.0715	3.456	0.3633	7.8276	227	8.9246	29	0	29	99.6207	2889	21.7968	132	64	68	9.1379	265	9.1407	30	0	30	76.8601	32.4623	0.9165	12.093	8.5608	0.7005	2.9141	4.0851	29	0	35.9343	29.5472	132	8	1.5556	4.6931	30	0	2.071	1.1881	5	0	25.0059	11.1481	90	8	0.2544	0.5236	3	0	0.1252	6	26.9866	15.78	74.6225	6.3432	409.2215	1477.3411	208.25	-147.91000000000003	255.43185118539935	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	626.17	182.97	5.8822	8.0101	1.0	2.8239	2.3306	0.4619	3.8	57	3.0519	11	0	11	69.4667	1042	13.2172	89	48	41	4.0667	61	3.9364	12	0	12	35.6851	24.1068	0.7716	10.1769	5.0409	0.8563	2.6739	1.7168	11	0	36.413	19.3942	89	13	0.8043	2.1444	12	0	2.4545	1.2306	5	0	29.974	12.6709	78	13	0.1688	0.3771	1	0	0.1184	4	10.1677	9.1343	18.2586	4.1438	27.7837	48.6592	218.42999999999995	-148.00000000000003	263.8478063202345	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	629.34	188.73	30.195	25.1114	0.6017	9.9296	4.738	0.8971	1.1481	93	1.644	9	0	9	58.4568	4735	14.9625	87	26	61	1.5802	128	1.8362	10	0	10	182.3467	55.5195	0.7434	19.6316	12.8125	0.8238	1.7714	1.1803	9	0	23.1838	19.5327	87	5	0.3419	0.9896	10	0	1.9018	1.0132	5	0	15.801	9.9727	69	5	0.0827	0.3111	2	0	0.1701	7	51.2994	38.4987	160.4666	4.1438	566.6807	1553.058	221.60000000000002	-142.24000000000004	263.3225732822768	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	428.76	201.18	21.5679	17.6702	0.868	6.8298	4.094	0.7921	3.069	178	3.3026	15	0	15	69.6897	4042	11.7745	96	46	50	2.6724	155	3.5855	15	0	15	181.9546	48.5188	0.9713	16.6492	13.6004	0.5505	2.5763	1.5352	15	0	36.8301	14.5356	96	23	0.5032	1.6164	15	0	2.5061	1.0595	9	0	32.1474	6.7655	64	23	0.1941	0.6426	7	0	0.1182	7	200.0887	180.314	393.7613	64.4057	15038.0312	57254.3906	21.019999999999982	-129.79000000000002	131.48111841629583	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	608.06	220.14	6.2743	8.1184	1.0	2.8029	2.3414	0.562	2.75	44	2.7689	8	0	8	51.5	824	7.0238	63	39	24	2.75	44	2.9326	9	0	9	114.898	38.0192	0.9989	12.434	11.2718	0.3034	2.2245	1.4793	8	0	19.9626	12.8622	63	5	0.3878	1.1941	9	0	2.1942	1.3721	7	0	18.1475	10.5623	58	5	0.2518	0.8377	7	0	0.0393	5	77.2742	46.9924	180.314	38.4987	1974.4163	3731.0725	200.31999999999994	-110.83000000000004	228.93534305563216	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	627.29	262.72	38.8222	32.0961	0.4736	12.9997	5.3407	0.9406	3.1604	335	3.4146	15	0	15	74.2547	7871	16.4074	104	40	64	3.5094	372	3.3473	13	0	13	266.2654	61.5016	0.8846	22.9795	15.2216	0.7572	2.325	1.9655	15	0	30.3	22.7341	104	6	0.7412	2.0258	13	0	2.1707	1.5128	11	0	22.1829	11.82	66	6	0.23	1.0631	10	0	0.1501	6	136.1163	99.353	287.6821	46.9924	7935.3726	29326.4629	219.54999999999995	-68.25	229.91360333829746	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	667.39	343.56	25.4893	26.0127	0.4734	9.6536	4.3421	0.9342	5.6364	372	5.8326	25	0	25	92.6667	6116	25.2455	132	29	103	6.7727	447	6.3677	27	0	27	210.9732	53.7785	0.9167	19.3397	14.0026	0.7038	2.4286	2.5781	25	0	35.6698	25.2054	132	10	0.9592	3.1248	27	0	1.981	1.1188	5	0	27.7167	10.8967	81	10	0.148	0.4003	2	0	0.1205	6	92.3499	75.9447	204.1726	15.731	625.5498	1553.058	259.65	12.589999999999975	259.9550549614298	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	672.41	357.69	29.4108	21.6729	0.7868	8.1189	5.2391	0.6914	2.038	161	2.5138	12	0	12	72.8734	5757	14.0852	100	43	57	2.2532	178	2.6912	13	0	13	152.5438	45.9909	0.9063	15.7046	12.9777	0.5385	1.977	1.4803	12	0	31.148	24.8682	100	5	0.5408	1.5317	13	0	1.9617	1.0794	6	0	20.6166	13.1651	65	5	0.1086	0.4469	4	0	0.1903	3	23.7548	15.731	46.3841	9.1492	94.837	191.4332	264.66999999999996	26.71999999999997	266.01535162467593	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	663.86	366.21	26.6658	21.6281	0.7164	7.9418	4.9023	0.8139	3.2361	233	4.4421	23	0	23	85.7778	6176	20.6679	123	47	76	3.9306	283	4.6884	26	0	26	169.0138	48.3149	0.9098	16.9016	13.1497	0.5524	2.456	2.2341	23	0	35.9005	26.9014	123	5	0.7569	2.4043	26	0	2.3	1.394	5	0	25.925	13.6244	77	5	0.1222	0.4109	4	0	0.1647	7	93.6132	44.6217	231.0525	9.1492	2739.6467	11792.5098	256.12	35.23999999999995	258.53299982787496	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	688.22	400.7	7.0586	9.5273	0.9772	3.4508	2.5656	0.5732	4.95	99	4.6957	14	0	14	94.0	1880	15.3177	120	67	53	5.25	105	5.1593	16	0	16	76.468	32.9693	0.884	12.685	8.2656	0.7429	1.9394	2.1602	14	0	32.1667	28.3097	120	6	0.8434	2.5352	16	0	1.6011	1.299	10	0	25.2191	19.6533	113	6	0.3483	1.3621	10	0	0.0844	5	32.4384	43.233	62.0726	3.578	117.4593	284.511	280.48	69.72999999999996	289.01782522882564	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	682.32	405.25	6.2743	8.7007	1.0	2.927	2.4271	0.6842	9.4118	160	9.9816	32	0	32	109.1765	1856	21.4599	147	72	75	10.0	170	9.8425	32	0	32	51.7629	27.4111	0.8657	9.5484	7.7053	0.4972	2.8815	4.3982	32	0	42.0222	30.127	147	9	1.3407	4.746	32	0	1.9407	1.2004	4	0	32.3475	15.0625	79	9	0.0932	0.292	1	0	0.0896	4	58.4591	24.697	180.8643	3.578	1104.968	3914.9131	274.58000000000004	74.27999999999997	284.4498106872283	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	687.93	410.83	5.49	8.9613	0.8591	3.4087	1.8786	0.7988	2.3333	35	2.7689	8	0	8	74.8	1122	5.9064	89	65	24	3.0	45	2.4785	8	1	7	76.0758	32.3981	0.9108	11.863	8.3497	0.7025	3.0667	2.3792	10	0	47.1538	15.5635	90	25	1.0513	1.7927	11	0	3.1278	2.3423	10	0	44.85	13.7988	90	25	0.8889	1.6303	11	0	0.0589	4	97.7467	93.4988	199.2171	4.7723	418.4282	822.6912	280.18999999999994	79.85999999999996	291.3486840540042	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	108.11	429.56	12.5486	16.3655	0.5888	7.0918	2.4574	0.9527	5.2821	206	2.5334	11	2	9	48.5128	1892	8.6233	65	34	31	1.5128	59	2.2696	7	0	7	168.2296	46.9578	0.9587	16.5611	11.8981	0.6781	4.5326	1.8518	11	1	24.6814	9.6282	65	13	0.1558	0.8286	7	0	4.4578	1.7563	9	1	22.3043	5.6806	46	13	0.0205	0.2255	3	0	0.0767	4	415.682	412.4882	447.1633	390.5885	22528.0684	57254.3906	-299.63	98.58999999999997	315.43323382294386	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	489.01	515.31	20.3915	17.4167	0.8447	6.66	3.937	0.8023	12.9636	713	6.8529	36	4	32	109.2909	6011	22.9199	161	64	97	4.5091	248	6.5259	25	0	25	176.4646	47.7311	0.9733	16.2927	13.3989	0.5474	13.4191	3.9242	36	0	54.1486	23.4482	161	32	0.5787	2.7055	25	0	13.4823	3.3303	20	0	46.4899	8.5072	89	32	0.0328	0.2594	3	0	0.1135	8	174.5912	145.0669	390.5885	29.7828	13321.8311	57254.3906	81.26999999999998	184.33999999999992	201.4597937554786	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	547.71	522.74	16.0779	17.2508	0.6789	7.163	3.2782	0.9132	4.0889	184	1.7428	9	1	8	51.9556	2338	7.5286	69	37	32	0.7556	34	1.5977	6	0	6	174.1117	47.6223	0.9648	17.0008	13.1551	0.6278	3.3716	1.6796	9	0	28.8041	12.8207	69	7	0.1937	0.7797	6	0	3.2907	1.6551	7	0	26.193	10.4523	54	7	0.1303	0.5957	6	0	0.0908	9	80.1142	32.3537	196.5074	15.7327	1187.6013	5074.0259	139.97000000000003	191.76999999999998	237.41805702178596	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	514.42	527.42	19.6072	20.3702	0.5938	6.9693	4.938	0.7676	6.4035	365	2.9932	17	3	14	79.3684	4524	15.17	110	56	54	2.2281	127	3.0649	14	0	14	136.8581	45.4809	0.8314	17.005	10.8682	0.7813	5.5413	2.1903	17	0	44.2906	20.263	110	13	0.6125	1.6624	14	0	5.3741	1.9611	16	0	37.4898	12.6768	86	13	0.2993	0.9486	12	0	0.1554	5	17.5898	15.1811	32.3537	4.0763	81.2462	283.9785	106.67999999999995	196.44999999999993	223.5469187888752	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	520.41	529.22	5.49	7.8736	1.0	2.7765	2.3322	0.4574	7.6	114	5.6795	19	1	18	101.6667	1525	13.6626	125	85	40	7.8667	118	6.7809	21	0	21	14.1172	14.8464	0.8049	6.0086	3.4856	0.8008	4.6053	4.6762	19	0	72.5526	27.77	125	36	3.2368	5.6732	21	0	2.6522	2.4792	7	0	53.5652	14.9448	87	36	0.2174	0.8505	4	0	0.3224	4	5.9988	4.5901	11.242	3.5731	6.4574	8.6625	112.66999999999996	198.25	228.02980375380756	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	530.56	527.91	9.8036	11.7273	0.8958	4.7385	2.3616	0.8797	3.32	83	2.4953	10	1	9	74.04	1851	8.595	93	58	35	2.6	65	2.6771	10	0	10	49.0179	26.7397	0.8615	9.5592	7.608	0.5786	2.7231	2.171	12	0	46.0462	21.3254	93	16	1.0846	2.1889	11	0	2.581	2.0745	12	0	39.381	17.7148	78	16	0.7238	1.8989	11	0	0.1543	7	9.4351	6.715	18.3756	3.8427	20.4855	71.6729	122.81999999999994	196.93999999999994	232.09936665144082	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	524.61	528.58	3.5293	7.6186	0.7641	3.2366	1.6295	0.7613	6.1818	68	2.4827	11	3	8	64.5455	710	8.4186	76	49	27	2.6364	29	2.9757	9	0	9	23.9208	19.9491	0.7553	7.6765	4.1047	0.8867	4.8636	2.2318	11	0	49.0909	11.8915	76	33	0.8485	1.7386	9	0	4.6	2.1047	8	0	46.0	9.935	72	33	0.4909	1.1034	6	0	0.1335	5	4.7527	5.1039	6.2234	3.4563	6.329	8.6625	116.87	197.61	229.58290223794978	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	537.0	530.55	6.2743	9.5772	0.8596	3.1823	2.7589	0.3273	5.4211	103	3.3552	12	1	11	79.0526	1502	15.9982	107	54	53	3.1053	59	3.8571	12	0	12	47.8415	26.2371	0.8733	9.1723	7.1797	0.5331	3.2969	2.3921	12	0	39.9219	21.9687	107	15	0.6953	1.8467	12	0	2.9266	1.98	10	0	33.1009	14.4408	76	15	0.2752	0.5753	3	0	0.1196	5	8.0283	6.2083	15.7327	4.4659	26.0601	63.1714	129.26	199.57999999999993	237.78209352261993	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	518.33	534.72	8.6272	12.1154	0.7386	4.2505	3.0843	0.6634	5.875	141	4.1943	19	1	18	84.125	2019	13.182	104	56	48	2.7083	65	3.0995	12	0	12	30.9793	23.0657	0.7317	9.482	4.5799	0.8736	5.1585	2.7598	19	0	54.5366	22.9531	104	22	0.9268	2.1128	12	0	4.8621	1.8491	9	0	42.2931	12.5461	81	22	0.1897	0.7599	4	0	0.2528	6	10.3065	5.8962	35.9283	3.5417	14.6527	37.2926	110.59000000000003	203.75	231.82797631002174	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	528.16	533.09	4.3136	7.6003	0.9384	2.6963	2.167	0.6847	5.0	65	1.2247	7	3	4	63.3846	824	2.5344	67	58	9	0.8462	11	1.281	4	0	4	11.7643	12.7737	0.906	4.8165	3.4274	0.7196	4.6061	1.7667	8	1	57.5455	7.1637	67	39	0.7273	1.0687	4	0	4.35	2.0333	8	1	53.75	6.6243	62	39	0.65	0.9333	3	0	0.3439	5	4.7439	4.446	5.9004	3.7426	9.9473	15.9052	120.41999999999996	202.12	235.27318334225853	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	523.98	534.4	7.4507	9.7434	0.9862	3.4386	2.8119	0.5997	5.1429	108	4.2105	15	0	15	101.1429	2124	13.7269	129	83	46	5.381	113	4.555	16	0	16	12.1564	12.5716	0.9666	4.5128	3.6061	0.5191	4.3333	3.8297	15	0	90.7576	17.9043	129	64	3.6061	4.3441	16	0	2.9167	2.6443	8	0	72.5833	4.8703	80	64	0.5	0.7977	2	0	0.5667	4	3.941	3.9309	4.446	3.4563	7.0241	9.5242	116.24000000000001	203.42999999999995	234.29789264950716	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	531.94	537.95	11.7643	14.2522	0.7278	5.54	3.3975	0.7428	6.0625	194	5.5819	25	0	25	104.4688	3343	21.7923	149	73	76	4.9062	157	6.0979	25	0	25	30.195	23.5702	0.683	9.8291	4.597	0.8925	4.1341	4.0177	25	0	68.4024	40.0573	149	12	2.0976	4.4267	25	0	2.9	1.7291	5	0	45.32	30.9657	95	12	0.3	0.6468	3	0	0.3784	6	6.3372	6.2466	8.5073	4.6365	13.1837	19.7812	124.20000000000005	206.98000000000002	241.38425880740445	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	535.88	539.31	9.4114	12.5479	0.7511	5.2538	2.8836	0.7665	4.3571	122	3.3246	12	1	11	82.9286	2322	7.8312	99	66	33	3.5	98	3.3166	11	0	11	30.5872	25.404	0.5956	10.5499	4.5168	0.9247	3.45	2.7783	14	0	52.8375	30.9898	101	10	1.4875	2.7095	11	0	2.9615	2.326	14	0	36.6346	26.2746	101	10	0.4038	1.4587	10	0	0.3282	4	4.7934	4.5611	6.2083	3.843	9.5983	12.592	128.14	208.33999999999992	244.5923449333604	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	523.82	539.91	12.9407	18.1587	0.4932	8.2133	2.1792	0.9702	12.0526	458	10.565	49	0	49	98.6316	3748	21.7136	149	57	92	12.5789	478	11.2697	51	0	51	83.9187	36.6362	0.7857	13.7296	7.8204	0.8367	4.6898	5.9024	49	0	35.8981	34.6529	149	8	2.338	6.6809	51	0	3.118	2.2049	8	0	22.5056	18.2974	85	8	0.1517	0.5866	4	0	0.1553	7	73.1038	7.0033	431.2151	4.3202	476.2351	2782.7571	116.08000000000004	208.93999999999994	239.01985273194356	60_22	60	22
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	542.63	537.77	4.7057	8.5657	0.806	3.2474	2.1169	0.6252	4.0	64	1.8974	7	1	6	62.9375	1007	5.2595	72	53	19	0.8125	13	1.4705	4	0	4	58.8215	28.5018	0.9099	10.9839	7.3644	0.7145	2.7712	1.4667	7	0	39.5817	13.8396	72	13	0.4837	0.8819	5	0	2.6277	1.345	7	0	36.854	11.8045	62	13	0.4453	0.7852	5	0	0.0868	4	8.2355	6.0414	17.0162	3.843	21.2156	63.1714	134.89	206.79999999999995	246.90393293748883	60_22	60	22
