Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	512.35	155.46	4.3136	7.3491	1	2.7208	1.8217	0.6847	13.3077	173	2.7804	20	9	11	58.3846	759	3.8414	65	52	13	0.4615	6	0.9674	3	0	3	11.7643	15.0876	0.6494	6.3236	2.8425	0.8863	12.1515	5.5741	22	0	49.9394	10.1148	65	28	0.2121	0.6499	3	0	11.4	6.7777	22	0	44.45	9.0814	60	28	0.05	0.2236	1	0	0.2872	3	5.349	4.3072	7.6976	4.0423	8.7351	16.0034
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	505.75	157.77	9.8036	14.3858	0.5953	6.3891	2.0719	0.9306	18.5	518	7.275	29	3	26	62.3929	1747	10.1665	82	40	42	3.0357	85	3.8632	15	0	15	88.6244	34.8376	0.9176	12.4017	9.0465	0.6664	7.4581	6.5305	29	0	37.4009	14.9862	82	8	0.4714	1.7225	15	0	5.9045	4.6684	25	0	33.8844	11.8952	65	8	0.1106	0.5392	4	0	0.1054	5	11.4588	9.7522	19.5734	4.3072	55.4045	148.6438
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	515.3	160.9	10.1957	11.2653	1	4.1362	3.0987	0.6067	13	364	3.8297	20	6	14	58.7143	1644	7.1898	71	47	24	0.8929	25	2.0246	7	0	7	81.958	34.6507	0.8578	13.2546	8.3586	0.7753	3.8905	4.8115	20	0	34.6095	14.6448	71	11	0.1667	0.8448	7	0	2.489	3.1196	13	0	30.9011	11.6714	57	11	0.0549	0.3443	4	0	0.1073	6	82.843	14.543	284.3694	4.0423	1441.7571	8535.9199
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	181.58	159.52	1.9607	5.6603	0.769	2.3699	1.1612	0.8895	17.2857	121	3.8607	24	13	11	54.5714	382	9.6757	67	37	30	0.5714	4	1.1339	3	0	3	70.978	32.5299	0.8429	12.1585	6.8883	0.8134	6.0865	7.1462	40	0	33.0432	24.2769	123	3	1.0973	4.3478	40	0	5.6461	6.8868	40	0	32.1966	24.2992	123	3	1.118	4.4268	40	0	0.0255	4	67.4675	59.4193	103.0856	47.9459	1165.4711	1726.2644
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	291.1	162.48	18.0386	16.3879	0.844	5.5975	4.6273	0.2859	0.5962	31	1.4985	7	0	7	46.3269	2409	7.5087	62	30	32	0.5192	27	1.4884	7	0	7	121.9566	41.8764	0.8739	15.5682	10.5666	0.7468	0.3013	0.9138	7	0	20.1571	15.0924	62	3	0.1571	0.7965	7	0	0.2423	0.7345	6	0	14.9231	9.8695	44	3	0.0846	0.5422	6	0	0.1525	5	45.7519	19.3477	152.492	5.8912	493.5732	1470.6028
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	432.84	168	12.9407	13.8092	0.8528	4.4378	4.0285	0.2519	9.1944	331	3.6787	16	2	14	61.9722	2231	3.7377	71	54	17	0.25	9	0.8409	4	0	4	113.7216	40.2457	0.8823	14.3796	10.2263	0.7048	6.726	4.4235	18	0	46.6815	11.2814	71	24	0.1438	0.6734	6	0	6.3789	4.4149	18	0	44.5312	10.2796	71	24	0.1289	0.647	6	0	0.1089	7	62.2607	68.1574	134.0086	5.1932	2089.5337	7646.749
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	443.29	171.71	10.1957	12.1821	0.8633	4.4394	3.0945	0.7541	2.5333	76	2.4457	10	0	10	62.7667	1883	5.0219	71	51	20	0.5	15	1.0422	4	0	4	63.9194	33.8537	0.7009	12.5868	6.1382	0.8982	3.8817	4.0793	14	0	43.9231	15.0574	71	18	0.142	0.5906	4	0	4.1727	4.3036	14	0	39.8561	13.299	60	18	0.0647	0.403	3	0	0.1497	4	36.2331	7.2654	125.6011	4.8004	161.4907	326.6742
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	450.29	170.64	6.6664	10.3099	0.7881	4.3278	1.8994	0.8728	2.8947	55	3.0165	12	0	12	58.8947	1119	10.0105	80	42	38	2	38	3.266	12	0	12	78.0366	32.5785	0.9239	11.4928	8.5179	0.6649	1.9261	2.2645	12	0	36.0443	15.3301	80	16	0.197	1.1391	12	0	1.8261	2.1583	10	0	33.6848	13.7749	64	16	0.0109	0.104	1	0	0.0812	6	54.4952	56.7156	125.6585	5.202	1187.6071	4075.1697
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	437.23	174.33	9.8036	11.9334	0.8651	4.4496	2.7742	0.8102	3.1786	89	2.9193	10	0	10	59.8929	1677	4.6773	74	50	24	0.3214	9	1.2488	6	0	6	50.1944	27.6825	0.8231	9.7089	7.5058	0.7116	1.3664	2.2471	10	0	43.0534	12.2533	74	24	0.2748	0.9203	6	0	0.8738	1.7415	9	0	38.4757	9.3041	58	24	0.2621	0.816	4	0	0.1835	4	65.0959	64.8539	125.8755	4.8004	1254.1265	4391.082
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	513.77	176.28	59.6058	50.6805	0.2916	14.3426	6.922	0.8979	10.6497	1672	5.2353	26	0	26	62.9299	9880	7.1433	78	38	40	0.4586	72	1.2633	7	0	7	332.9298	67.7432	0.9117	23.9053	16.9613	0.7052	6.7098	5.8133	27	0	41.2867	16.7068	78	9	0.1528	0.7437	11	0	5.8184	5.5649	27	0	36.3905	14.1681	68	9	0.0836	0.5414	11	0	0.1771	6	70.9476	49.6839	158.8144	17.3603	2329.2759	8279.7246
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	257.94	174.69	20.7836	17.1649	0.8864	6.1499	4.4948	0.559	0.625	35	2.1025	14	0	14	41.5179	2325	6.9935	61	25	36	0.6964	39	2.0882	14	0	14	174.896	47.3668	0.9796	15.9289	13.7767	0.4414	0.1928	0.9355	14	0	19.9507	12.1542	61	1	0.2085	0.9524	14	0	0.1308	0.5876	7	0	16.8538	9.2465	40	1	0.1385	0.6179	7	0	0.1203	7	52.9674	37.4404	100.1811	25.28	689.6443	1916.9944
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	300.02	177.37	8.6272	12.6901	0.6732	5.1159	2.5934	0.8686	3.2692	85	3.9856	14	0	14	44.5	1157	13.7935	72	23	49	3.2692	85	3.9856	14	0	14	141.5638	42.8206	0.9702	14.9578	12.3223	0.5409	0.3003	1.3628	14	0	16.9587	10.07	72	5	0.259	1.354	14	0	0.0712	0.2902	2	0	14.8338	5.6455	35	5	0.0267	0.1949	2	0	0.0619	6	102.0419	129.1482	152.195	19.3477	4224.7588	8685.5459
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	221.44	183.77	25.8815	20.9488	0.7411	7.309	5.0079	0.7774	1.1	77	2.0792	9	0	9	47.1429	3300	8.1708	62	27	35	1.1429	80	2.101	9	0	9	198.4246	50.8282	0.9652	16.904	14.8039	0.4845	0.643	1.6778	16	0	21.1282	13.2004	62	4	0.4024	1.6163	17	0	0.5698	1.5949	16	0	16.9611	8.0995	60	4	0.2838	1.4937	17	0	0.1312	4	49.1235	42.6931	76.4979	34.6099	1096.9263	1726.2644
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	207.74	256.62	5.0979	9.3118	0.7388	3.8831	1.8057	0.8307	4.9412	84	7.4538	25	0	25	54	918	15.1369	88	36	52	5.3529	91	7.271	24	0	24	62.743	29.9534	0.8788	11.9873	7.1862	0.784	0.5706	2.7954	25	0	15.5031	16.9885	88	2	0.6564	2.8227	24	0	0.0616	0.3156	2	0	11.0205	10.1577	52	2	0.1096	0.4255	3	0	0.0782	4	70.2236	87.1151	103.0856	3.5785	1055.7129	1726.2644
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	209.32	263.44	17.2543	17.4485	0.7122	6.214	3.9898	0.783	1.9375	93	3.0764	12	0	12	54.5833	2620	12.6992	81	29	52	2.0833	100	3.1137	12	0	12	128.6231	47.8774	0.7051	15.9461	11.4083	0.7829	0.5061	1.5264	12	0	18.0515	17.1834	81	3	0.3515	1.4347	12	0	0.2624	0.8574	6	0	11.8333	7.2084	57	3	0.0567	0.4347	6	0	0.1334	5	140.7239	124.2878	294.7465	3.5785	7293.1494	18440.9629
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	388.21	286.27	24.705	24.8468	0.5029	10.8925	3.9407	0.954	1.803	119	3.8599	23	0	23	54.5455	3600	13.2028	96	35	61	1.7576	116	3.7747	22	0	22	218.8161	55.0359	0.9078	20.4557	13.5263	0.7707	0.3584	1.5524	23	0	21.1756	16.2969	96	1	0.2939	1.4991	22	0	0.1646	0.6658	7	0	16.6992	10.414	56	1	0.0976	0.5803	7	0	0.1125	6	141.8323	132.9099	206.4516	73.3821	7827.835	18440.9629
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	461.12	296.11	9.0193	10.8626	0.9605	3.8025	2.952	0.4682	1.0769	28	1.8745	7	0	7	49.0769	1276	6.0921	62	40	22	0.8462	22	1.7133	7	0	7	134.5052	41.197	0.9959	13.4448	12.5243	0.2833	1.375	1.8818	7	0	30.1163	10.0019	62	7	0.2035	0.7669	7	0	1.3994	1.8832	7	0	28.566	8.5685	51	7	0.1509	0.6069	5	0	0.0645	7	131.5677	125.8755	208.3271	73.3821	5474.793	13462.8008
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	591.15	315.46	3.5293	6.5759	1	2.2828	1.7307	0.6658	17.2	172	18.713	63	0	63	78.3	783	23.8097	130	47	83	17	170	18.6548	63	0	63	106.663	36.6755	0.9965	12.3363	11.2718	0.2787	1.3956	4.7702	63	0	27.7546	14.6281	130	10	0.7289	4.6652	63	0	0.7947	1.3031	6	0	25.8327	10.0724	47	10	0.1103	0.3898	3	0	0.0259	10	148.7074	133.2724	266.3508	84.7172	6485.3701	21163.9082
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	720.22	354.99	6.2743	10.0766	0.7765	3.8694	2.4382	0.8475	0.6842	13	1.2043	3	0	3	51.0526	970	2.4827	56	46	10	0.2105	4	0.5353	2	0	2	125.8781	40.0446	0.9864	13.6753	11.8981	0.4321	0.4489	0.9779	5	0	40.1455	6.964	56	28	0.0495	0.2798	3	0	0.4342	0.9625	5	0	39.4638	6.5762	54	28	0.0395	0.2539	3	0	0.0509	7	140.9014	127.8256	294.7195	42.1764	2302.6465	8535.9199
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	665.28	360.6	3.5293	6.3848	1	2.2666	1.6579	0.5367	0.1111	1	0.3333	1	0	1	44.5556	401	2.3511	47	40	7	0.1111	1	0.3333	1	0	1	40.7829	23.6827	0.9137	8.3299	6.5042	0.5718	0.3796	0.883	4	0	32.537	8.1944	47	13	0.0648	0.2473	1	0	0.404	0.9138	4	0	31.4444	7.6415	47	13	0.0606	0.2398	1	0	0.0536	6	31.9297	19.1085	86.4466	3.343	359.0499	1622.2423
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	658.21	362.07	10.98	13.9734	0.7067	5.5084	3.1923	0.849	0	0	0	0	0	0	48.7059	1656	4.6809	54	38	16	0	0	0	0	0	0	61.1744	31.4077	0.7793	11.0112	8.2484	0.5822	0.2547	0.7096	4	0	35.3913	10.3145	54	13	0.0248	0.192	2	0	0.3228	0.7856	4	0	31.8268	8.2895	52	13	0.0315	0.2159	2	0	0.1951	4	24.5308	5.0315	84.7172	3.343	74.5127	156.5646
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	657.21	369.39	11.7643	13.3846	0.8252	4.8941	3.6559	0.7415	0.2188	7	0.7064	3	0	3	48.1875	1542	6.7701	60	32	28	0.0938	3	0.5303	3	0	3	56.0765	28.069	0.8944	9.2886	8.5513	0.2501	0.1293	0.5884	4	0	26.585	14.8927	60	8	0.1156	0.4757	3	0	0.1043	0.5521	4	0	20.5739	10.205	55	8	0.1217	0.4616	3	0	0.2017	4	37.605	30.0639	86.3013	3.9908	595.4199	2089.2739
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	665.57	370.7	13.3329	16.0225	0.6526	5.883	3.682	0.7563	0.2381	10	0.7905	4	0	4	47.5952	1999	5.2082	56	35	21	0.3095	13	0.9997	5	0	5	101.5652	40.8891	0.7634	15.7937	9.7852	0.8054	0.2414	0.728	4	0	28.4943	13.3418	56	5	0.0881	0.4681	5	0	0.242	0.7173	4	0	24.8311	11.1097	50	5	0.0457	0.2493	2	0	0.1431	6	17.4985	10.5011	55.3611	4.5775	114.2559	489.3261
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	682.83	369.36	11.7643	14.8729	0.6683	5.5435	3.2716	0.8359	0.2059	7	0.641	3	0	3	47.4412	1613	6.7698	56	33	23	0.0294	1	0.1715	1	0	1	94.5066	38.3081	0.8093	14.3366	9.3007	0.7493	0.4527	1.0488	5	0	32.7613	11.3851	56	7	0.1193	0.5043	5	0	0.4928	1.0968	5	0	30.3732	10.1282	51	7	0.134	0.5382	5	0	0.13	4	17.812	12.3512	42.1764	4.369	111.8295	319.4159
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	675.39	373.86	5.0979	8.4808	0.8907	3.1084	2.1515	0.8307	0	0	0	0	0	0	46.2667	694	2.7894	51	42	9	0	0	0	0	0	0	50.5865	27.6335	0.8325	10.8774	6.8485	0.7623	0.5076	1.287	6	0	31.8939	10.7577	51	14	0.0227	0.194	2	0	0.5726	1.3539	6	0	30.0513	9.9809	51	14	0.0256	0.206	2	0	0.0878	4	10.185	9.5188	18.2426	3.4599	23.9311	42.2174
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	681.75	378.07	6.2743	10.4357	0.724	4.1482	1.8786	0.8555	0.3684	7	1.1648	5	0	5	50.7895	965	3.7502	58	43	15	0.3684	7	1.1648	5	0	5	63.1351	31.4382	0.8027	12.3319	7.1142	0.8244	0.4727	1.0155	5	0	35.1333	11.8505	58	11	0.103	0.5135	5	0	0.4863	0.9982	4	0	33.0959	10.9905	52	11	0.0685	0.3456	2	0	0.1	6	39.5822	31.4869	111.3244	3.4599	891.1873	2458.0667
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	651.84	422.8	8.235	12.1244	0.704	4.4427	3.1199	0.4588	1.8214	51	2.0377	5	0	5	56.2143	1574	2.4398	61	50	11	0.2143	6	0.5681	2	0	2	141.1716	42.6503	0.9752	14.466	12.5243	0.3629	2.511	2.6244	10	0	43.384	7.648	61	21	0.1243	0.5404	5	0	2.5689	2.6621	10	0	42.3084	6.9228	59	21	0.1168	0.5382	5	0	0.061	6	88.8957	70.6192	158.3422	55.0069	3405.4666	8743.6865
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	713.21	482.59	4.7057	7.6542	1	2.8363	1.7712	0.7468	1.2308	16	2.4205	8	0	8	41.2308	536	5.9743	51	32	19	1.1538	15	2.3751	8	0	8	112.153	37.646	0.9945	12.7546	11.2718	0.4016	0.316	0.9882	8	0	24.1667	11.7562	51	5	0.3229	0.9388	8	0	0.2727	0.8512	6	0	23.36	11.3461	47	5	0.2836	0.8012	6	0	0.0323	5	139.6953	127.8256	207.1194	85.688	4055.9033	6682.1021
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	392.63	492.84	1.5686	3.4554	1	1.2976	0.9579	0	46.25	185	2.0616	48	44	4	97	388	2.3094	99	95	4	46	184	2.4495	48	43	5	87.448	33.2207	0.9957	10.9342	10.0194	0.1346	1.4509	6.1577	48	0	20.1652	10.7351	99	11	0.8661	6.1125	48	0	0.6364	1.1081	5	0	18.7682	2.7358	26	11	0.0455	0.283	2	0	0.0069	6	201.318	207.3894	294.7465	51.3055	12592.209	21163.9082
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	425.01	532.62	15.2936	16.0841	0.7429	6.3424	3.2472	0.839	1.4524	61	1.6558	6	0	6	46.8571	1968	9.2144	63	33	30	0.7143	30	1.5026	6	0	6	170.5824	47.1827	0.9629	16.4201	13.4175	0.5818	1.3807	1.7971	9	0	28.7844	12.3219	63	5	0.1583	0.6434	6	0	1.3731	1.8133	9	0	26.8579	10.9804	55	5	0.099	0.4314	3	0	0.0861	5	107.7724	116.8265	139.4409	51.3055	2104.3835	3861.2366
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	562.91	553.91	16.0779	20.0105	0.5046	7.676	3.6776	0.9011	1.8085	85	3.4869	16	0	16	44.8723	2109	9.1357	72	27	45	1.8085	85	3.4429	16	0	16	181.9546	48.9906	0.9527	17.4268	13.1505	0.6394	0.367	1.3883	16	0	20.5794	10.3223	72	5	0.2811	1.3069	16	0	0.2053	0.7391	7	0	17.8544	5.962	43	5	0.1098	0.5511	6	0	0.0892	8	135.0134	148.8915	240.3285	63.7813	6111.2886	21163.9082
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	520.73	603.52	3.1371	6.3748	0.9701	2.1669	1.8074	0.5809	11.7	117	8.1792	24	0	24	48	480	13.1825	69	33	36	6.8	68	8.9418	20	0	20	103.918	36.2565	0.9934	12.0363	10.6456	0.3138	6.891	5.9399	25	0	23.3459	10.058	69	0	0.3947	2.1575	20	0	6.7031	5.776	25	0	22.3828	8.6156	42	0	0.1445	0.5863	4	0	0.0271	8	47.1547	34.3839	119.093	26.651	988.3021	3861.2366
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	552.82	615.76	9.8036	14.1828	0.6124	4.8472	3.094	0.8147	25.5333	766	6.3557	35	14	21	47.8333	1435	8.8282	68	28	40	0.2333	7	0.7739	3	0	3	100.3887	40.2804	0.7775	13.856	9.6209	0.7324	12.3837	10.3557	35	0	23.4922	16.0651	72	3	0.0969	0.7603	11	0	10.6535	9.5076	34	0	20.2895	13.9152	72	3	0.0789	0.7584	11	0	0.0921	5	27.3901	20.3243	63.7813	5.0243	320.6613	1104.6532
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	559.9	621.14	16.0779	16.2293	0.7671	6.869	3.3804	0.8698	13.8444	623	5.4646	24	2	22	107.8	4851	30.6295	159	42	117	5.2222	235	5.931	20	0	20	111.7609	40.0045	0.8776	14.3552	10.355	0.6985	7.1765	5.4893	24	0	32.4706	37.6339	159	1	0.8339	2.9931	20	0	5.9467	4.5335	18	0	18.5779	16.2505	85	1	0.0246	0.1552	1	0	0.1467	5	63.7966	26.8825	207.1194	5.0243	1240.3175	4781.7417
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	492.16	621.09	7.4507	10.4988	0.8494	3.996	2.5824	0.5948	25.5217	587	4.0884	33	17	16	47.913	1102	5.1515	56	37	19	0.2174	5	0.6713	3	0	3	82.3501	33.9588	0.8974	13.1986	8.2644	0.7786	10.2372	8.764	33	0	22.2326	16.4766	56	0	0.0651	0.3285	3	0	8.4062	7.2546	28	0	19.1562	14.5666	56	0	0.0469	0.2566	2	0	0.0906	4	41.2196	23.4407	112.1961	5.801	594.8688	1949.7604
